AGE,OCCUPATION,GENDER,FAMILY_SIZE,DURATION_OF_STAY,CUSTOMER_ID
-0.06839966655234615,0.6134805158252021,1.2160188425998215,0.13096605546878118,-1.1438706414196171,201745
-1.1676042355528133,2.160793602178963,-0.8223556781916488,-1.248693597831653,0.9050325100372894,201640
0.5911230748479342,-0.9338325705285586,1.2160188425998215,0.13096605546878118,-1.0233469266280344,203041
0.5911230748479342,0.6134805158252021,-0.8223556781916488,0.13096605546878118,-0.4207283526701207,204655
1.800248100748448,0.6134805158252021,1.2160188425998215,0.13096605546878118,-0.7822994970448689,203204
-0.17832012345239287,0.6134805158252021,1.2160188425998215,1.5106257087692152,-1.0233469266280344,202672
-1.1676042355528133,0.6134805158252021,-0.8223556781916488,0.13096605546878118,-0.6617757822532861,204757
1.0308049024481212,-0.9338325705285586,1.2160188425998215,0.13096605546878118,-0.6617757822532861,201303
-0.7279224079526265,-0.9338325705285586,1.2160188425998215,0.13096605546878118,0.0,201602
-0.06839966655234615,-0.9338325705285586,1.2160188425998215,-1.248693597831653,0.06136650649621021,202047
0.1514412472477473,-0.9338325705285586,-0.8223556781916488,0.13096605546878118,0.4229376508709584,203049
0.37128216104784073,0.6134805158252021,-0.8223556781916488,0.13096605546878118,-0.7822994970448689,204171
0.04152079034770058,-0.9338325705285586,-0.8223556781916488,0.13096605546878118,0.06136650649621021,201107
-1.3874451493529067,0.6134805158252021,1.2160188425998215,-1.248693597831653,-1.1438706414196171,200934
0.8109639886480277,0.6134805158252021,1.2160188425998215,0.13096605546878118,-0.17968092308695524,203584
-0.7279224079526265,-0.9338325705285586,-0.8223556781916488,0.13096605546878118,-1.0233469266280344,203025
1.800248100748448,-0.9338325705285586,1.2160188425998215,-1.248693597831653,-1.0233469266280344,202360
1.3605662731482613,2.160793602178963,-0.8223556781916488,0.13096605546878118,-0.05915720829537252,203265
2.4597708421487283,0.6134805158252021,-0.8223556781916488,0.13096605546878118,-0.30020463787853796,204146
-0.9477633217527199,-0.9338325705285586,1.2160188425998215,1.5106257087692152,-1.0233469266280344,202984
1.6903276438484014,0.6134805158252021,-0.8223556781916488,0.13096605546878118,-0.05915720829537252,202761
-7.810318216175939e-16,-0.9338325705285586,-0.8223556781916488,0.13096605546878118,-0.9028232118364516,201227
-0.7279224079526265,-0.9338325705285586,1.2160188425998215,0.13096605546878118,1.6281747987867856,204634
-7.810318216175939e-16,0.6134805158252021,-0.8223556781916488,-1.248693597831653,-0.05915720829537252,201276
2.239929928348635,-0.9338325705285586,-0.8223556781916488,-1.248693597831653,-0.9028232118364516,202130
-0.6180019510525798,-0.9338325705285586,-0.8223556781916488,0.13096605546878118,0.0,202092
0.5911230748479342,0.6134805158252021,1.2160188425998215,0.13096605546878118,-0.9028232118364516,200035
